title,opening_date,closing_date,year,year_closed,theatre_name,production_type,show_type,n_performances,show_never_opened,revival,pre_broadway,limited_run,repertory,id,theatre_id
An African King,1900-11-19,N/A,1900,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312656,7557
The Flaming Arrow,1900-12-17,N/A,1900,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312657,7557
Tom Pinch,1900-12-31,N/A,1900,N/A,Garden Theatre,Original,Play,N/A,0,0,0,0,0,312658,5794
Lost in the Desert,1901-01-14,N/A,1901,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312659,7557
The Honest Blacksmith,1901-01-21,N/A,1901,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312660,7557
Nell Gwyn,1901-01-21,N/A,1901,N/A,Murray Hill Theatre,Original,Play,N/A,0,0,0,0,0,312661,7396
The Master-of-Arms,1901-02-25,N/A,1901,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312662,7125
The Convict's Daughter,1901-03-18,N/A,1901,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312663,7557
Winchester,1901-04-22,N/A,1901,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312664,7125
The Prisoner of Algiers,1901-05-13,N/A,1901,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312665,7125
Kit Carson,1901-05-27,N/A,1901,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312666,7125
Prince Charlie,1901-10-22,N/A,1901,N/A,Criterion Center Stage Right,Original,Play,N/A,0,0,0,0,0,312667,5271
The Penitent,1902-01-06,N/A,1902,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312668,7557
Beyond Human Power,1902-01-13,N/A,1902,N/A,Theatre Republic,Original,Play,N/A,0,0,0,0,0,312669,7446
Mariana,1902-01-13,N/A,1902,N/A,Theatre Republic,Original,Play,N/A,0,0,0,0,0,312670,7446
The Happy Hypocrite,1902-01-13,N/A,1902,N/A,Theatre Republic,Original,Play,N/A,0,0,0,0,0,312671,7446
An American Gentleman,1902-01-20,N/A,1902,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312672,7557
Pennsylvania,1902-01-25,N/A,1902,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312673,7557
The Man Who Dared,1902-02-10,N/A,1902,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312674,7557
The Pledge of Honor,1902-04-21,N/A,1902,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312675,7557
At The Old Cross Roads,1902-05-12,N/A,1902,N/A,Grand Opera House,Original,Play,N/A,0,0,0,0,0,312676,5720
Jeanne du Barri,1902-06-03,N/A,1902,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312677,7125
Man to Man,1902-08-25,N/A,1902,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312678,7557
Only a Shop-Girl,1902-09-01,N/A,1902,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312679,7557
Mrs. Jack,1902-09-02,N/A,1902,N/A,Chickering Hall,Original,Play,72.0,0,0,0,0,0,312680,7566
The King of Detectives,1902-09-08,N/A,1902,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312681,7557
For Her Children's Sake,1902-09-15,N/A,1902,N/A,Grand Opera House,Original,Play,N/A,0,0,0,0,0,312682,5720
In the Midst of Life,1902-10-16,N/A,1902,N/A,Murray Hill Theatre,Original,Play,N/A,0,0,0,0,0,312683,7396
The Little Mother,1902-10-16,N/A,1902,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312684,7125
Private John Allen,1902-10-20,N/A,1902,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312685,7125
The Judgement of King Solomon,1902-10-27,N/A,1902,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312686,7125
Old Sleuth,1902-10-27,N/A,1902,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312687,7557
A Kentucky Feud,1902-11-24,N/A,1902,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312688,7557
The Cardinal,1902-12-02,N/A,1902,N/A,Garden Theatre,Original,Play,N/A,0,0,0,0,0,312689,5794
The Slaves of Russia,1902-12-08,N/A,1902,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312690,7125
The Peddler,1902-12-15,N/A,1902,N/A,Haverly's 14th Street Theatre,Original,Play,N/A,0,0,0,0,0,312691,7090
A Remarkable Case,1902-12-15,N/A,1902,N/A,American Theatre,Original,N/A,N/A,0,0,0,0,0,312692,7125
A Desperate Chance,1902-12-22,N/A,1902,N/A,Grand Opera House,Original,Play,N/A,0,0,0,0,0,312693,5720
The Scales of Justice,1903-01-12,N/A,1903,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312694,7125
For Home and Honor,1903-01-26,N/A,1903,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312695,7125
Why Women Sin,1903-01-26,N/A,1903,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312696,7557
Nevada,1903-02-02,N/A,1903,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312697,7125
The Queen of the Highway,1903-02-09,N/A,1903,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312698,7557
The Dangers of Paris,1903-03-09,N/A,1903,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312699,7125
The Suburban,1903-03-23,N/A,1903,N/A,Academy of Music,Original,Play,N/A,0,0,0,0,0,312700,5339
The Minister's Daughters,1903-04-06,N/A,1903,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312701,7557
The Point of View,1903-04-14,N/A,1903,N/A,Mrs. Osborn's Playhouse,Original,Play,N/A,0,0,0,0,0,312702,5831
The Child Bride,1903-04-20,N/A,1903,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312703,7557
The Mummy and the Humming Bird,1903-04-20,N/A,1903,N/A,Empire Theatre,Original,Play,N/A,0,0,0,0,0,312704,7233
Who Is Brown?,1903-05-11,N/A,1903,N/A,Fifth Avenue Theatre,Original,Play,N/A,0,0,0,0,0,312705,7519
A Mother's Love,1903-05-18,N/A,1903,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312706,7125
The Little Church Around the Corner,1903-05-18,N/A,1903,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312707,7557
A Wife's Secret,1903-05-25,N/A,1903,N/A,Star Theatre,Original,N/A,N/A,0,0,0,0,0,312708,7557
The Merchant of Venice,1903-05-25,N/A,1903,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312709,7125
The Evil That Men Do,1903-08-29,N/A,1903,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312710,7125
The Charity Nurse,1903-08-31,N/A,1903,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312711,7557
No Wedding Bells for Her,1903-09-14,N/A,1903,N/A,Grand Opera House,Original,Play,N/A,0,0,0,0,0,312712,5720
Wedded and Parted,1903-09-14,N/A,1903,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312713,7125
Mary of Magdala,1903-09-14,N/A,1903,N/A,Manhattan Theatre,Original,Play,N/A,0,0,0,0,0,312714,7468
Rachel Goldstein,1903-09-21,N/A,1903,N/A,Grand Opera House,Original,Play,N/A,0,0,0,0,0,312715,5720
The Wayward Son,1903-10-12,N/A,1903,N/A,Grand Opera House,Original,Play,N/A,0,0,0,0,0,312716,5720
Lights of Home,1903-11-02,N/A,1903,N/A,Haverly's 14th Street Theatre,Original,Play,N/A,0,0,0,0,0,312717,7090
The Sign of the Four,1903-11-09,N/A,1903,N/A,West End Theatre,Original,Play,N/A,0,0,0,0,0,312718,6622
The Worst Woman in London,1903-11-09,N/A,1903,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312719,7125
Our New Minister,1903-11-30,N/A,1903,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312720,7125
The Light of Other Days,1903-11-30,N/A,1903,N/A,Haverly's 14th Street Theatre,Original,Play,N/A,0,0,0,0,0,312721,7090
"Gentleman by Day, Burglar by Night",1903-12-14,N/A,1903,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312722,7557
A Midnight Marriage,1904-01-04,N/A,1904,N/A,Grand Opera House,Original,Play,N/A,0,0,0,0,0,312723,5720
By Right of Sword,1904-01-18,N/A,1904,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312724,7125
If Women Were Men,1904-02-08,N/A,1904,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312725,7557
Mice and Men,1904-02-29,N/A,1904,N/A,Garrick Theatre,Original,Play,N/A,0,0,0,0,0,312726,7524
Out of the Fold,1904-03-07,N/A,1904,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312727,7125
Hush-a-Bye Baby,1904-03-07,N/A,1904,N/A,Fifth Avenue Theatre,Original,Play,N/A,0,0,0,0,0,312728,7519
Driven from Home,1904-04-11,N/A,1904,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312729,7557
Starr's Girl,1904-05-16,N/A,1904,N/A,Murray Hill Theatre,Original,Play,N/A,0,0,0,0,0,312730,7396
The Prince of the World,1904-06-03,N/A,1904,N/A,Murray Hill Theatre,Original,Play,N/A,0,0,0,0,0,312731,7396
Fighting Bob,1904-06-13,N/A,1904,N/A,Fifth Avenue Theatre,Original,Play,N/A,0,0,0,0,0,312732,7519
Dealers in White Women,1904-08-22,N/A,1904,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312733,7557
The White Tigress of Japan,1904-08-27,N/A,1904,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312734,7125
A Texas Ranger,1904-09-25,N/A,1904,N/A,Haverly's 14th Street Theatre,Original,N/A,N/A,0,0,0,0,0,312735,7090
Her Mad Marriage,1904-09-26,N/A,1904,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312736,7125
After Midnight,1904-10-03,N/A,1904,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312737,7557
A Prisoner of War,1904-10-10,N/A,1904,N/A,Star Theatre,Original,N/A,N/A,0,0,0,0,0,312738,7557
Tracked Around the World,1904-11-07,N/A,1904,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312739,7557
The Way to Kenmare,1904-11-07,N/A,1904,N/A,Haverly's 14th Street Theatre,Original,Play,N/A,0,0,0,0,0,312740,7090
His Last Dollar,1904-11-07,N/A,1904,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312741,7125
Why Girls Leave Home,1904-11-14,N/A,1904,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312742,7557
The Great Automobile Mystery,1904-12-12,N/A,1904,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312743,7557
The House of Burnside,1904-12-26,N/A,1904,N/A,Princess Theatre,Original,Play,N/A,0,0,0,0,0,312744,7586
Banished by the King,1905-01-02,N/A,1905,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312745,7557
The College Widower,1905-01-05,N/A,1905,N/A,Weber and Fields' Music Hall,Original,Musical,N/A,0,0,0,0,0,312746,7487
For His Brother's Crimes,1905-01-16,N/A,1905,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312747,7557
Lucky Durham,1905-01-22,N/A,1905,N/A,Knickerbocker Theatre,Original,Play,N/A,0,0,0,0,0,312748,5300
Love in Idleness,1905-01-30,N/A,1905,N/A,Princess Theatre,Original,Play,N/A,0,0,0,0,0,312749,7586
The Holy City,1905-01-30,N/A,1905,N/A,Fifth Avenue Theatre,Original,Play,N/A,0,0,0,0,0,312750,7519
Op-o'-Me Thumb,1905-02-06,N/A,1905,N/A,Empire Theatre,Original,Play,N/A,0,0,0,0,0,312751,7233
The Confessions of a Wife,1905-02-13,N/A,1905,N/A,Haverly's 14th Street Theatre,Original,Play,N/A,0,0,0,0,0,312752,7090
The Passport,1905-02-13,N/A,1905,N/A,Princess Theatre,Original,Play,N/A,0,0,0,0,0,312753,7586
Nobody's Darling,1905-02-20,N/A,1905,N/A,Haverly's 14th Street Theatre,Original,Play,N/A,0,0,0,0,0,312754,7090
In the Shadow of Darkness,1905-03-27,N/A,1905,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312755,7557
Pals,1905-03-27,N/A,1905,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312756,7125
Anna Karenina,1905-03-27,N/A,1905,N/A,Fifth Avenue Theatre,Original,Play,N/A,0,0,0,0,0,312757,7519
The Gypsy Girl,1905-04-03,N/A,1905,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312758,7557
At Old Point Comfort,1905-04-17,N/A,1905,N/A,Murray Hill Theatre,Original,Play,N/A,0,0,0,0,0,312759,7396
In the Eyes of the World,1905-04-17,N/A,1905,N/A,Lyceum Theatre,Original,Play,N/A,0,0,0,0,0,312760,7033
A Friend of the Family,1905-04-24,N/A,1905,N/A,Murray Hill Theatre,Original,Play,N/A,0,0,0,0,0,312761,7396
The Millionaire Detective,1905-05-01,N/A,1905,N/A,Haverly's 14th Street Theatre,Original,Play,N/A,0,0,0,0,0,312762,7090
Zorah,1905-08-14,N/A,1905,N/A,Fifth Avenue Theatre,Original,Play,N/A,0,0,0,0,0,312763,7519
Fighting Fate,1905-08-14,N/A,1905,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312764,7557
Custer's Last Fight,1905-08-21,N/A,1905,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312765,7557
The Life That Kills,1905-08-21,N/A,1905,N/A,Thalia Theatre,Original,Play,N/A,0,0,0,0,0,312766,7156
Hearts of Gold,1905-08-21,N/A,1905,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312767,7125
The Great Jewel Mystery,1905-09-18,N/A,1905,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312768,7125
Marching Through Georgia,1905-09-18,N/A,1905,N/A,Haverly's 14th Street Theatre,Original,Play,N/A,0,0,0,0,0,312769,7090
The Shadow Behind the Throne,1905-09-18,N/A,1905,N/A,Murray Hill Theatre,Original,Play,N/A,0,0,0,0,0,312770,7396
The Way of the Transgressor,1905-09-25,N/A,1905,N/A,Murray Hill Theatre,Original,Play,N/A,0,0,0,0,0,312771,7396
The Dagger and the Cross,1905-10-23,N/A,1905,N/A,Garden Theatre,Original,Play,N/A,0,0,0,0,0,312772,5794
Oliver Twist,1905-11-13,N/A,1905,N/A,Fifth Avenue Theatre,Original,Play,N/A,0,0,0,0,0,312773,7519
When the World Sleeps,1905-11-13,N/A,1905,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312774,7557
"Lieut. Dick, U.S.A.",1905-11-20,N/A,1905,N/A,Murray Hill Theatre,Original,Play,N/A,0,0,0,0,0,312775,7396
Secret Service Sam,1905-11-27,N/A,1905,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312776,7125
No Mother to Guide Her,1905-12-04,N/A,1905,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312777,7557
The Fool's Revenge,1905-12-11,N/A,1905,N/A,New Amsterdam Theatre,Original,Play,N/A,0,0,0,0,0,312778,5169
The Man Who Was,1905-12-11,N/A,1905,N/A,New Amsterdam Theatre,Original,Play,N/A,0,0,0,0,0,312779,5169
A Crown of Thorns,1905-12-18,N/A,1905,N/A,Haverly's 14th Street Theatre,Original,Play,N/A,0,0,0,0,0,312780,7090
The German Gypsy,1906-01-08,N/A,1906,N/A,Haverly's 14th Street Theatre,Original,Play,N/A,0,0,0,0,0,312781,7090
The Eye Witness,1906-01-22,N/A,1906,N/A,Thalia Theatre,Original,Play,N/A,0,0,0,0,0,312782,7156
At the World's Mercy,1906-02-12,N/A,1906,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312783,7557
Behind the Mask,1906-02-19,N/A,1906,N/A,West End Theatre,Original,Play,N/A,0,0,0,0,0,312784,6622
The Boy Behind the Gun,1906-02-26,N/A,1906,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312785,7125
Chinatown Charlie,1906-03-05,N/A,1906,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312786,7125
Jeanne D'arc,1906-04-23,N/A,1906,N/A,Fifth Avenue Theatre,Original,Play,N/A,0,0,0,0,0,312787,7519
The Man of Her Choice,1906-04-23,N/A,1906,N/A,Murray Hill Theatre,Original,Play,N/A,0,0,0,0,0,312788,7396
A Square Deal,1906-04-30,N/A,1906,N/A,Haverly's 14th Street Theatre,Original,N/A,N/A,0,0,0,0,0,312789,7090
Old Isaacs from the Bowery,1906-05-14,N/A,1906,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312790,7125
The Goldfields of Neveda,1906-06-04,N/A,1906,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312791,7125
The Postmaster's Daughter,1906-06-11,N/A,1906,N/A,Grand Opera House,Original,Play,N/A,0,0,0,0,0,312792,5720
The Gambler of the West,1906-07-28,N/A,1906,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312793,7125
On Dangerous Ground,1906-08-13,N/A,1906,N/A,Thalia Theatre,Original,Play,N/A,0,0,0,0,0,312794,7156
A Child of the Regiment,1906-08-13,N/A,1906,N/A,Haverly's 14th Street Theatre,Original,Play,N/A,0,0,0,0,0,312795,7090
Billy the Kid,1906-08-13,N/A,1906,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312796,7557
Ruled Off the Turf,1906-08-20,N/A,1906,N/A,Haverly's 14th Street Theatre,Original,Play,N/A,0,0,0,0,0,312797,7090
The Master Workman,1906-08-27,N/A,1906,N/A,Haverly's 14th Street Theatre,Original,Play,N/A,0,0,0,0,0,312798,7090
Secrets of the Police,1906-08-27,N/A,1906,N/A,Thalia Theatre,Original,Play,N/A,0,0,0,0,0,312799,7156
A Midnight Escape,1906-09-10,N/A,1906,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312800,7557
Carolina,1906-09-10,N/A,1906,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312801,7125
The Burglar's Daughter,1906-09-17,N/A,1906,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312802,7557
A Millionaire's Revenge,1906-10-01,N/A,1906,N/A,West End Theatre,Original,Play,N/A,0,0,0,0,0,312803,6622
Markheim,1906-10-01,N/A,1906,N/A,New Amsterdam Theatre,Original,Play,N/A,0,0,0,0,0,312804,5169
Mauricette,1906-10-01,N/A,1906,N/A,New Amsterdam Theatre,Original,Play,N/A,0,0,0,0,0,312805,5169
Paolo and Francesca,1906-10-01,N/A,1906,N/A,New Amsterdam Theatre,Original,Play,N/A,0,0,0,0,0,312806,5169
"$10,000 Reward",1906-10-08,N/A,1906,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312807,7125
The Girl Raffles,1906-10-15,N/A,1906,N/A,Haverly's 14th Street Theatre,Original,Play,N/A,0,0,0,0,0,312808,7090
The Arrival of Kitty,1906-10-22,N/A,1906,N/A,West End Theatre,Original,Play,N/A,0,0,0,0,0,312809,6622
The Cow Puncher,1906-10-29,N/A,1906,N/A,West End Theatre,Original,Play,N/A,0,0,0,0,0,312810,6622
A Woman of Fire,1906-11-05,N/A,1906,N/A,American Theatre,Original,N/A,N/A,0,0,0,0,0,312811,7125
While 'Frisco Burns,1906-11-12,N/A,1906,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312812,7557
For a Human Life,1906-11-19,N/A,1906,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312813,7557
A Southern Vendetta,1906-12-03,N/A,1906,N/A,Star Theatre,Original,N/A,N/A,0,0,0,0,0,312814,7557
How Hearts Are Broken,1906-12-03,N/A,1906,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312815,7125
The White Chief,1906-12-10,N/A,1906,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312816,7557
A Marked Woman,1906-12-10,N/A,1906,N/A,West End Theatre,Original,Play,N/A,0,0,0,0,0,312817,6622
A Broken Man's Promise,1906-12-24,N/A,1906,N/A,Haverly's 14th Street Theatre,Original,Play,N/A,0,0,0,0,0,312818,7090
The Phantom Detective,1906-12-31,N/A,1906,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312819,7125
"Nellie, the Beautiful Cloak Model",1906-12-31,N/A,1906,N/A,West End Theatre,Original,Play,N/A,0,0,0,0,0,312820,6622
Brewster's Millions,1906-12-31,N/A,1906,N/A,New Amsterdam Theatre,Original,Play,163.0,0,0,0,0,0,312821,5169
The Truth,1907-01-07,N/A,1907,N/A,Criterion Center Stage Right,Original,Play,34.0,0,0,0,0,0,312822,5271
Our Friend Fritz,1907-01-07,N/A,1907,N/A,Haverly's 14th Street Theatre,Original,Play,N/A,0,0,0,0,0,312823,7090
John the Baptist,1907-01-21,N/A,1907,N/A,Lyric Theatre,Original,Play,N/A,0,0,0,0,0,312824,7358
Kidnapped for Revenge,1907-02-25,N/A,1907,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312825,7125
The Avenger,1907-02-25,N/A,1907,N/A,Thalia Theatre,Original,Play,N/A,0,0,0,0,0,312826,7156
The Shoemaker,1907-03-04,N/A,1907,N/A,Haverly's 14th Street Theatre,Original,Play,N/A,0,0,0,0,0,312827,7090
A Curious Accident,1907-03-18,N/A,1907,N/A,Lyric Theatre,Original,Play,N/A,0,0,0,0,0,312828,7358
The Seizure of the Sabines,1907-03-18,N/A,1907,N/A,Lyric Theatre,Original,Play,N/A,0,0,0,0,0,312829,7358
Papa Martin,1907-03-18,N/A,1907,N/A,Lyric Theatre,Original,Play,N/A,0,0,0,0,0,312830,7358
Papa Lebonnard,1907-03-18,N/A,1907,N/A,Lyric Theatre,Original,Play,N/A,0,0,0,0,0,312831,7358
The Beneficent Bear,1907-03-18,N/A,1907,N/A,Lyric Theatre,Original,Play,N/A,0,0,0,0,0,312832,7358
Alleluia,1907-03-18,N/A,1907,N/A,Lyric Theatre,Original,Play,N/A,0,0,0,0,0,312833,7358
Oedipus Rex,1907-03-18,N/A,1907,N/A,Lyric Theatre,Original,Play,N/A,0,0,0,0,0,312834,7358
Poor People,1907-03-18,N/A,1907,N/A,Lyric Theatre,Original,Play,N/A,0,0,0,0,0,312835,7358
"Kean, or Disorder and Genius",1907-03-18,N/A,1907,N/A,Lyric Theatre,Original,Play,N/A,0,0,0,0,0,312836,7358
My Wife Is Not Stylish,1907-03-18,N/A,1907,N/A,Lyric Theatre,Original,Play,N/A,0,0,0,0,0,312837,7358
Parted on Her Bridal Tour,1907-03-18,N/A,1907,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312838,7125
The Outlaw's Christmas,1907-04-08,N/A,1907,N/A,Thalia Theatre,Original,Play,N/A,0,0,0,0,0,312839,7156
The King and Queen of Gamblers,1907-07-27,N/A,1907,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312840,7125
A Chorus Girl's Luck in New York,1907-08-03,N/A,1907,N/A,Haverly's 14th Street Theatre,Original,Play,N/A,0,0,0,0,0,312841,7090
Convict 999,1907-08-05,N/A,1907,N/A,Thalia Theatre,Original,Play,N/A,0,0,0,0,0,312842,7156
The Great Express Robbery,1907-08-12,N/A,1907,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312843,7125
The Cowboy and the Squaw,1907-08-19,N/A,1907,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312844,7557
The Singing Girl from Killarney,1907-08-26,N/A,1907,N/A,Haverly's 14th Street Theatre,Original,Play,N/A,0,0,0,0,0,312845,7090
"Edna, the Pretty Typewriter",1907-08-26,N/A,1907,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312846,7125
The Little Organ Grinder,1907-09-09,N/A,1907,N/A,Haverly's 14th Street Theatre,Original,Play,N/A,0,0,0,0,0,312847,7090
Bunco in Arizona,1907-09-30,N/A,1907,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312848,7125
Dion O'Dare,1907-09-30,N/A,1907,N/A,Lincoln Square Theatre,Original,Play,N/A,0,0,0,0,0,312849,5892
Through Death Valley,1907-10-07,N/A,1907,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312850,7125
Little Heroes of the Street,1907-10-07,N/A,1907,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312851,7557
A Child Shall Lead Them,1907-10-14,N/A,1907,N/A,Haverly's 14th Street Theatre,Original,Play,N/A,0,0,0,0,0,312852,7090
The Girl of the Eagle Ranch,1907-10-21,N/A,1907,N/A,Haverly's 14th Street Theatre,Original,Play,N/A,0,0,0,0,0,312853,7090
It's Never Too Late to Mend,1907-11-18,N/A,1907,N/A,Star Theatre,Original,Play,N/A,0,0,0,0,0,312854,7557
Shadowed By Three,1907-11-25,N/A,1907,N/A,Haverly's 14th Street Theatre,Original,Play,N/A,0,0,0,0,0,312855,7090
The Original Cohen,1907-12-16,N/A,1907,N/A,Thalia Theatre,Original,Play,N/A,0,0,0,0,0,312856,7156
Deadwood Dick's Last Shot,1907-12-23,N/A,1907,N/A,Haverly's 14th Street Theatre,Original,Play,N/A,0,0,0,0,0,312857,7090
The Rocky Mountain Express,1907-12-23,N/A,1907,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312858,7125
The Card King of the Coast,1907-12-30,N/A,1907,N/A,American Theatre,Original,Play,N/A,0,0,0,0,0,312859,7125
The Lost Trail,1908-01-27,N/A,1908,N/A,West End Theatre,Original,Play,N/A,0,0,0,0,0,312860,6622
A Soldier of the Cross,1908-02-05,N/A,1908,N/A,West End Theatre,Original,Play,N/A,0,0,0,0,0,312861,6622
Love's Comedy,1908-03-23,N/A,1908,N/A,Hudson Theatre,Original,Play,N/A,0,0,0,0,0,312862,6076
Untitled Play,1908-04-20,N/A,1908,N/A,Harlem Opera House,Original,Play,N/A,0,0,0,0,0,312863,7283
Kate Barton's Temptation,1908-04-20,N/A,1908,N/A,Thalia Theatre,Original,Play,N/A,0,0,0,0,0,312864,7156
The Governor and the Boss,1908-04-27,N/A,1908,N/A,Lincoln Square Theatre,Original,Play,N/A,0,0,0,0,0,312865,5892
The Girl and the Detective,1908-05-11,N/A,1908,N/A,Lincoln Square Theatre,Original,Play,N/A,0,0,0,0,0,312866,5892
The Girl from Texas,1908-06-01,N/A,1908,N/A,Lincoln Square Theatre,Original,Play,N/A,0,0,0,0,0,312867,5892
A Daughter of the People,1908-06-08,N/A,1908,N/A,Lincoln Square Theatre,Original,Play,N/A,0,0,0,0,0,312868,5892
Tess of Tennessee,1908-08-10,N/A,1908,N/A,Haverly's 14th Street Theatre,Original,Play,N/A,0,0,0,0,0,312869,7090
Wall Street Detective,1908-08-17,N/A,1908,N/A,Haverly's 14th Street Theatre,Original,Play,N/A,0,0,0,0,0,312870,7090
The Star Bout,1908-09-07,N/A,1908,N/A,Haverly's 14th Street Theatre,Original,Play,N/A,0,0,0,0,0,312871,7090
A Girl's Best Friend,1908-09-14,N/A,1908,N/A,Haverly's 14th Street Theatre,Original,Play,N/A,0,0,0,0,0,312872,7090
In the Nick of Time,1908-09-21,N/A,1908,N/A,Haverly's 14th Street Theatre,Original,Play,N/A,0,0,0,0,0,312873,7090
Marse Covington,1908-10-06,N/A,1908,N/A,Garrick Theatre,Original,Play,N/A,0,0,0,0,0,312874,7524
The Outpost,1909-10-11,N/A,1909,N/A,Criterion Center Stage Right,Original,Play,N/A,0,0,0,0,0,312875,5271
The Cottage in the Air,1909-11-11,N/A,1909,N/A,New Theatre,Original,Play,N/A,0,0,0,0,0,312876,7405
Strife,1909-11-17,N/A,1909,N/A,New Theatre,Original,Play,N/A,0,0,0,0,0,312877,7405
Don,1909-12-30,N/A,1909,N/A,New Theatre,Original,Play,N/A,0,0,0,0,0,312878,7405
